frame,z1,z2,z3,z4,z5,z6
266,0.3207939885282529,0.2631558632625803,0.1559325782138961,-0.0272052594026576,0.0455947916608676,0.130160796045356
267,0.3313525573690303,0.2749961971841673,0.1237322297258085,-0.093404859433548,-0.060659044027691,0.1430328811939165
268,0.2596450405779661,0.1976542846050623,0.1745726035757266,-0.0927476194084033,-0.1111504495963108,0.0445856050830266
269,0.3005647045792905,0.2123616889053503,0.0491123380301049,-0.0398251979972785,0.0056821915173027,0.0895688821960534
270,0.3902047747798169,0.3851057604742982,0.2438662122291548,-0.003945931358277,0.0321176602311802,0.2516576431838168
271,0.3213007782198372,0.2322093453852471,0.220749107887956,-0.0247339620848113,-0.0457334840595448,0.1077954129505041
272,0.2348735989603658,0.1218977633502985,0.0679252300874662,-0.0142473672954521,-0.0842997789521672,0.0739810340236723
273,0.2507693911816411,0.2590992791548849,0.152515162507232,-0.0394287805816619,-0.11074822558354,0.1696404587940357
274,0.2605151628418625,0.1678986348923276,0.097780419213304,0.0076823695428491,-0.0407551568223469,0.0590638887408164
275,0.2962335929203592,0.1675769486808312,0.1174820737504485,0.0322375659022666,0.037885923041671,0.1133702484490006
276,0.3563983364484181,0.2860482964001624,0.0935396950335736,0.0457141269335058,0.104100147767732,0.1271230677519853
277,0.4415648988573701,0.2909758311897693,0.1446869315799618,-0.0087809663627143,-0.0197109780087509,0.1471166669118687
278,0.4052051510285261,0.2485460619081868,0.1808585397362855,-0.0510404910920988,-0.0865434709418491,0.130697204525234
279,0.3512869859886522,0.1439441155243429,0.0387880714258698,-0.0373362903957629,0.0034963387990633,0.1403131327407761
280,0.2933623826220967,0.1195669883671046,0.0865211866077963,-0.0667960916823742,-0.1192499734303589,0.1414124771810009
281,0.2200345467434409,0.0587651623009471,0.0351493078354042,-0.0960025911061581,-0.0785433525497137,0.068614653475474
282,0.3758432052946239,0.203781949038682,0.0697436193374609,0.0204943527781891,0.0149396375972379,0.0909491860011646
283,0.533698868389421,0.2137868305336047,0.0906747913400719,0.2263007912057447,0.1323842305483743,0.0999851778563744
284,0.5845311030361912,0.1156638760124379,0.0564130304084432,0.2886624491356184,-0.0507305049272159,0.037495054457632
285,0.6894854705873839,0.0654277186113341,0.0031568559743623,0.3851718713474037,-0.0984931865865223,0.0118411599376496
286,0.5570299927505067,0.0927310394930594,-0.0391704759820462,0.312115332557394,0.0700598254779853,0.0040409328375067
287,0.3725499296139319,0.0196290708776442,0.0010871657018271,0.1102166331619002,-0.0771422177181119,-0.0342639608292279
288,0.2368876013843155,0.0233925923006135,-0.080368632820694,-0.0323759764247654,-0.084276436702014,0.0605782477427135
289,0.1628430637773668,0.0391080811737911,0.0027725420284747,-0.1894551157418447,-0.1024543781157322,-0.0028185322868181
290,0.199542574933752,0.1413730527679178,0.1135569929471338,-0.1756638289165675,-0.1406138786489847,0.0284656310550906
291,0.2250191130448405,0.2220481547114174,0.1294312319225053,-0.097005161378854,-0.0726118393785775,-0.0183732650579055
292,0.1984079185527874,0.1455159864995623,0.1325750957424314,-0.180504388273685,-0.175723130446779,-0.011139946432758
293,0.1869521744338198,0.1107817407151991,0.0543465827779941,-0.1346109119324196,-0.1128199021340372,-0.0310897376557822
294,0.1885236786841139,0.1377535073165295,0.04231681782862,-0.076670190733098,-0.0828672645321764,0.0687922391713205
295,0.1169160197372015,0.0878247755798551,0.0708721665137637,-0.0801469492349195,-0.0337441240119136,0.0268655586335053
296,0.0966737147091309,0.0552540176159481,0.0042311943977024,-0.1415443202394282,-0.0330705990406117,0.0084863466011129
297,0.0864719318216735,0.1086252880407597,0.0621605273637966,-0.0600593674449089,-0.0690648149532155,-0.0701321122710294
298,0.0463497765089574,0.1064812790999256,0.0793382921446315,-0.0546936194379263,-0.00393211603416,0.0876449579870142
299,0.0030366704714894,0.0012623111677954,0.0093045449156483,-0.0553678002956352,-0.0871655915582906,-0.0317766468551454
300,0.0096884958427485,0.0624921107932209,0.1283779371574318,-0.0918462119562551,-0.0721638987355691,-0.0778815707626875
301,-0.0086231906348829,0.0104177705091697,0.0098899304800879,-0.0088306448776379,0.0779240854422446,-0.0058050602211135
302,-0.0990721717281049,-0.0755615813534555,-0.020252965905362,-0.0391483932606318,-0.1099702884961256,-0.0235746611444985
303,-0.0633034209492188,-0.0672372399655284,0.0137914167369467,-0.0080230305996696,0.0130961915045347,-0.0235092751657923
304,0.0588162301248018,0.0939052001371953,0.0103359803988355,0.0187444996388606,-0.02093308684764,0.0553609420714796
305,0.0355773727122307,0.0790019833285977,0.0078315882223029,0.0206035418840632,0.0302764941772287,-0.0090349127830021
306,-0.066621491258255,0.0939768955434519,0.0300965099042868,0.032390937944167,0.0570082725342005,-0.0314003671767641
307,0.0413163863946699,0.119533178133747,-0.0050383306022061,-0.0043486340246671,0.0614923586200528,-0.0153671823686583
308,0.0712605504474023,0.1106769801205252,-0.0224258714384909,-0.0653307841370491,-0.0479801163877236,-0.0852215681959778
309,0.0293569043417037,-0.0261741779578622,0.0581520943132106,-0.1065342870788496,-0.1336819485433044,-0.0966509239834409
310,0.0531920860540146,-0.0821028990008737,-0.0860140630283438,-0.0474619448934998,-0.0391432573976485,0.0016283476176506
311,0.1474423547514838,0.1232484295631166,0.1360909894989729,0.0030142483710537,-0.0949299319264622,0.0808094705357422
312,0.0911855175924502,0.0799598086898991,0.0220002058807655,0.0225438093755003,-0.0115791706862097,0.0874187209645082
313,0.1026874081010118,0.0828432550846964,0.0320836824818458,0.0197587120148842,-0.0253508739099987,0.0309050718432938
314,0.1223720560188729,0.1282582522310897,-0.0121248573988666,-0.009238783212052,0.0039482423255138,0.0380603138235451
315,0.1552192350512068,0.114781393389801,-0.0121278960817589,0.0592286804863081,0.0888875117631961,-0.0071145006164994
316,0.3583688831576664,0.1153910450228744,0.0769922893855938,0.0943308848252832,-0.0998736915757963,0.015578712626181
317,0.6393575119171461,0.1382801518402102,0.0195073441882874,0.3166369578640605,-0.060926000367931,0.0844216231648389
318,0.8210537732018731,0.1569342225856636,0.0590318272274082,0.6230619665030955,-0.0098230859382106,0.0577767418939347
319,1.0028402384494663,0.0741720683974514,0.1065346280850146,0.8422406578636845,0.0465870089181786,0.0853666236077416
320,0.8424298004002342,0.0481909479692383,0.0944716232581478,0.6924267420249727,0.0556477700374083,0.1201545733101363
321,0.6174299788959274,0.197094312439007,0.1007832466618346,0.4654908070892423,0.0373979038922232,0.1277558896174741
322,0.422035605700983,0.052513591627698,0.0311485588529481,0.1727341657811625,-0.0332979517396191,0.1046026615446156
323,0.2808250959997417,0.0961347354548092,0.0816693762202227,-0.0538484432708763,-0.0379988835782669,0.0889466927349635
324,0.317763161827586,0.1957893236199909,0.0359493932748162,-0.0858620200711006,-0.0285195145593282,0.1867189425461535
325,0.3141410377806434,0.2799199563113852,0.1448940904920623,-0.0344288277042531,-0.0341903974181996,-0.000140246514428
326,0.2870909026797728,0.2424190408894928,0.1235280740868678,0.0279931820367335,0.0689269154876498,0.1466664471880252
327,0.2959280436563227,0.1898708946145267,0.1091650532743293,-0.0340186034330566,-0.0062939689751225,0.0622956909600604
328,0.2964060668698535,0.1770032592245028,0.0708210543266831,-0.0376362086881945,-0.0115359636588106,0.1041448516609269
329,0.3110118772459646,0.2218604501853084,0.0832850753946025,-0.0323237055451856,-0.0810448106863528,0.0740354658883495
330,0.3258663536611382,0.2307073153477357,0.139474556199406,-0.086894878331643,-0.0598330475809694,0.1562816236993209
331,0.2524931622439716,0.2275260882932688,0.0692245978942189,-0.0764229048104943,-0.0790462174222253,0.0104728217211305
332,0.1916539548810113,0.1518824173745181,0.0721809702495364,-0.050678526449272,0.0108514094761146,0.0809984852325141
333,0.1369161150081934,0.1332128819034673,0.0321158358032144,-0.0230078787354419,-0.0224030797176175,0.0806975269506247
334,0.1361841249715777,0.0786494290156357,0.1243009835192868,-0.0459280124924162,0.0249144735845104,0.0061302246533106
335,0.170886062205085,0.1606973349944946,0.0756680790998283,-0.0497391704392817,-0.0764557430611738,0.0224955998432144
336,0.1696223997471592,0.1621523837001612,0.0859754707635897,0.0215383200821761,-0.0530141529263568,0.0935783050972806
337,0.1469014570241469,0.1712279329163977,0.1054483652461494,-0.0094980506162327,-0.0469508243718124,0.1893238342156611
338,0.1665114651058631,0.0429227540491047,0.0159201193658352,-0.0180061778760168,-0.0467510350328988,0.0258474437408767
339,0.0772775210137478,0.0555819712478967,0.0522547571620563,0.0243617659931219,0.0670705362159232,0.0299460564247694
340,0.1199288189488545,0.1141929067646507,-0.0238087483783887,0.0416695081231404,0.0542447626580548,0.0092376727323399
341,0.0881291907606329,0.1411648788725154,0.0684628429077603,0.087402067309812,0.1168153726181089,0.0518196190812975
342,0.1111489611623747,0.1284788919216385,0.0785206677448741,0.0546661836726333,0.0304213446097172,0.0834194073524932
343,0.1785200247512475,0.0725122606738069,0.0645619403249064,0.0620475051061698,0.0633513472073542,0.169074437797073
344,0.1913208654008082,0.1823940309194947,0.1460388695569661,0.0301245096835763,-0.0522038607563221,0.068095970067938
345,0.3610551322019257,0.0096331467199097,0.0599311802371626,0.1519693790924757,-0.0660746970453563,0.094703645882175
346,0.6820254015699037,0.0977080667874736,5.2862140504136845e-05,0.3884060828115118,-0.0871094963117281,0.0080954287384123
347,1.0154768682674442,0.1477549293339954,0.011477104687744,0.6899174568718904,-0.1069339144148971,-0.0356426148565512
348,1.253792607597077,0.1497958042140725,0.0020620835393838,0.9406924891100904,-0.010912267340258,0.0402971517921136
349,1.0317495769790757,0.1424545267389485,0.0381314497761471,0.753194608912229,-0.0466408990173998,0.0360034585422728
350,0.7354614967282029,0.202326306031767,0.1742253195264385,0.459533946207186,0.0263663740688135,0.1610901347933538
351,0.4238107122722498,0.1151459730418808,0.040520978304019,0.1386242566868331,-0.0601088908397925,0.0506046488179657
352,0.1669025169496539,0.1593794076962373,0.02721005750427,-0.0210942759487706,0.0839007878670693,0.0858291856698068
353,0.0733007056301154,0.0915452361546773,-0.0594687388422186,0.0475868380351441,0.1213757246682268,-0.0213365336562921
354,0.0736055432420834,0.0664931314990502,0.0185773819147759,0.0910811558338642,0.0961158618624239,0.0514141012382764
355,0.1197830989163714,0.0845222315828146,0.0050282374966977,0.1109949372612927,0.0376782452411025,0.0075431084819962
356,0.2857745011123445,0.2463695779942629,0.2140617511221832,0.0856418059899027,0.0839966068675766,0.1739937531843873
357,0.2675928170367687,0.2063152981671885,0.0876626125712359,0.2061507594688314,0.1168349597053873,0.1475914294602533
358,0.1596284919479073,0.0888007087562283,-0.0252290252768213,0.2196127172093634,0.1279246916788204,0.142422049169873
359,0.1156627386892236,0.0800743628598251,0.0357283360384685,0.2289170803981173,0.1358762027672922,0.1054729995301779
360,0.2007069040122162,0.1166648811464264,-0.0220795776852234,0.1841533168218936,0.0866119145303349,0.1482206452482019
361,0.2160602084092192,0.2136603895258186,0.1942310229364492,0.1773088805221237,0.152074705316254,0.0951239788222909
362,0.2554105719720355,0.1563892611868981,0.0678555064130168,0.1678279238373332,0.0242093197871541,0.0832965356350644
363,0.2856398972558852,0.2398864217917832,0.1502216374748196,0.106298933508137,0.0901325241753131,0.1328545604633994
364,0.2629271044854758,0.1912681038809137,0.0202845908097069,0.0155419918095222,0.017784996155812,0.0660612775229203
365,0.2139103123312605,0.1598874500643928,-0.0201637968240741,0.0472709169072005,0.0177115951492591,0.1376418016230952
366,0.2113122283878062,0.1129095411766519,0.0002859377603716,0.0480294353701177,-0.0563530398701645,0.1037136257785357
367,0.1436974008649242,0.079749211359221,0.0884733953279773,0.0177140631654737,0.0557307319957487,0.0598127497246463
368,0.1786439642055104,0.0964894927066497,0.0677588367341207,-0.0022692843718851,-0.0709490770579213,0.1761310199101497
369,0.1604290096140595,0.1741794233846275,0.0425897190258877,0.0128166140284506,0.0904304397570009,0.1121136135694215
370,0.1672563386243668,0.1225979500734366,0.0576894275661003,0.0454771507735776,0.0545459591259849,0.0947080161792147
371,0.1786259726224262,0.1162342769434821,0.018766230522327,0.0380588123883067,0.0909704719119511,0.1615777422294884
372,0.1743743746494102,0.0643140548319291,0.0839002592352254,0.0339268314928131,0.0628553157351491,0.1226783336813418
373,0.129324036066782,0.1615317319539787,0.0523746056556493,-0.0404396800206881,-0.0228030842075659,-0.0336265525077367
374,0.1666141351874765,0.0362509773895908,0.0836767270343105,0.0081295957301,0.0677257920183281,0.068914186985044
375,0.1409707977416592,0.1039811212552451,0.1127487463647096,0.04729701473065,0.0027914035456129,0.0967277152168643
376,0.1750350577240411,0.0446274105672293,-0.026711242073892,0.0174136237596531,0.0491830458190877,0.0307964149609562
377,0.1532629193760363,0.1167630179511864,0.0759785566876166,-0.0585853171986813,-0.0455228156689548,0.0571393911098727
378,0.1536352082795297,0.0633016392490292,0.0843468330730326,-0.0389485833475032,0.0525746515643204,0.0990884390617668
379,0.1657422718995053,0.0678774298535586,0.0373270121114549,-0.0908422750597417,0.0286612512256018,-0.0391625312565323
380,0.2286663104211104,0.1453078125626783,0.1214098895345235,-0.0988886880301796,0.0487149592478391,0.0975907631746123
381,0.2878513019595559,0.1768036112433949,0.0474367938669039,-0.0816073154104329,0.012267426530533,0.0772379280785184
382,0.2023223814254302,0.179855984152424,0.1235010437006722,-0.0903898175452471,-0.0763265887494774,0.0509477866489371
383,0.1492119932641606,0.1022884199689817,0.0025554106318738,-0.0791278330122461,-0.0495140721212757,0.1120288778301613
384,0.1033431200025142,0.0858988554076405,0.0493838918942614,-0.0176341555067464,0.0075462196144587,0.0445339221515344
385,-0.0260224546200277,-0.0117869284320418,-0.0024737548354321,-0.0098638217564665,-0.0181127144011643,-0.0236945862553274
386,0.0179042556237537,-0.0187942012190149,0.0010896301516732,-0.0101266627670246,-0.0384423016493796,-0.027462435310106
387,0.0656038522625349,-0.013206033665854,-0.0710643321703267,-0.0659750602643014,-0.0144733019477256,-0.0008255761529013
388,0.1837467071912,0.1229740569008461,0.1069250695736094,-0.0280760045110156,0.0264195771659925,0.1534669499057733
389,0.225376366592813,0.1383662821114924,0.0540095951404293,0.0451714100490046,0.0305875055029409,0.0150186759014372
390,0.298339667274062,0.2304683592774397,0.1660730247890725,0.0535482245212587,0.091653250292984,0.1835443498405266
391,0.2444842599769116,0.1495137175061179,0.1329567383724799,0.0259882396091378,-0.0371648809293374,0.1040442809107723
392,0.3113341705598678,0.1948851320320649,0.1051160517724428,-0.0038492311405455,-0.0307657193604097,0.1196466548165792
393,0.1632727869561248,0.1082770929779585,0.0769629286943995,-0.0223701514702697,-0.1201887264874819,-0.0057364148729196
394,0.0561701936576525,-0.0631118874254675,0.0328664679919698,0.0799595869267039,-0.0496651691993372,-0.0144497848090345
395,-0.0322968453886508,0.0116833132117964,-0.0884993470537591,-0.0094297875615104,0.028174435622387,-0.0013325054795418
396,-0.0596800817427115,-0.0824352697194942,-0.0725227320448146,0.0434497601416713,0.0940327121126656,0.0207704251172773
397,-0.0798644561170736,-0.0390226431718609,0.057307935074245,-0.0437368065813114,-0.1454142179953478,-0.0652139829536419
398,-0.0281270132615506,-0.0064973196946476,-0.0482337044724257,-0.0305290510944289,-0.0906431457108415,-0.0325542711349834
399,0.0469433480875902,0.0369609676842862,0.1323302423139985,-0.0257616210900638,-0.0020537852514367,-0.0739156957978557
400,0.0353059324852592,0.0251066104562776,0.0464029166975955,-0.0296350783709972,-0.0415048923074714,0.0521270918901632
401,0.0029018429928935,-0.0610171900731011,0.0057042561547366,0.0033678360154297,-0.0582805585104943,0.0062195055342439
402,0.0474758961313167,0.0598449691304272,0.0235037515880297,-0.0178363799939281,-0.0261412152906559,0.0431023630272792
403,0.0326296877933256,0.1026376366424599,0.055928486977934,-0.0186160059882228,0.0383268141496075,0.0141460967531355
404,-0.0509507795448772,-0.0148535576947511,-0.0149609069554209,-0.0669051315581478,0.0472389436010246,-0.0393485651480468
405,-0.0148951705305634,0.0962130922178118,-0.0632084013827625,-0.0624767504006002,0.0301376556767191,-0.055107790970909
406,0.0240593310566391,0.0505896988629743,-0.0950702117768066,-0.0228347233229335,-0.0539094249462828,0.0823368962547696
407,0.0561078378073895,0.0615321308982429,-0.016330344674606,0.0588254107139933,0.0063302606789612,0.0015430938341677
408,0.0764379284415023,0.0395222125025559,0.0329518354545148,0.0961764132126687,0.055661716113015,0.0593115616001755
409,0.0684292111802308,-0.0344189350989415,-0.1044416362477006,0.1816244061181671,0.0909003887482392,0.1068869057787091
410,0.0954545773574795,0.0739267161686558,0.0468663234790144,0.1219921991605263,0.1554106210434938,0.0552495066853833
411,0.0501887673682231,0.0498241068782965,0.053305274616215,0.0800166643020014,0.0461464873082275,0.0013256199827656
412,0.1000678203252271,0.0440867353931033,0.0178663601211962,0.0864116777863736,-0.0969866613939628,0.0833696608513581
413,-0.0607934980864871,0.0271411550792456,0.0238888664955521,0.0593072265294639,-0.007079745699294,0.0456070616793133
414,0.0692253711716611,0.0752919148263078,-0.0141564931041469,0.0503596932122327,-0.0479180143300383,-0.0658608725031782
415,0.0540486451631416,0.099233745055104,0.0027919725880104,0.0770500441616635,-0.0286964023446824,0.0810557347388825
416,0.0443478871883657,0.0568981341099853,-0.0090459417728227,0.059241160916726,0.0253278708717733,0.0722540636193474
417,0.0565127232323631,0.0341297729325672,0.018957773768831,-0.0550086998883993,-0.0593754768870187,-0.0629298592138108
418,0.0296474424940072,0.0703486179756323,0.0480581252372299,-0.0523915555282992,0.0202290236596027,-0.0434160012419001
419,0.0478978386322495,0.0350447777913815,-0.0273264251255692,-0.0020918160054704,-0.0313923746065071,0.0351496097743309
420,-0.0068293101134852,-3.574706593742309e-05,0.0482179714667519,-0.0136284819332119,-0.0872985369292429,-0.0579422407289596
421,0.1015720044969978,0.0609062119742994,0.0755123517996562,-0.0512750889638566,0.0485889797086767,-0.0558440999857716
422,0.1380576248091507,0.0973148490361275,0.0819678300541995,-0.0662491322732256,-0.0207440794792598,0.1342798710364946
423,0.1286194597551433,0.0047380294400648,0.0037110725848895,-0.0449366643773206,0.0012623141037187,0.0938765282905206
424,0.0830882236302561,0.0364388590137688,0.0293783394403884,-0.0357215134283347,-0.0406562748677877,0.102341266089598
425,0.1273187601506308,0.0778842810567742,0.12786980699069,-0.0605774974684139,-0.018419448939373,0.0879108774878758
426,0.1268737816696912,0.0783925659753218,-0.0324623015436611,-0.0224045668102369,-0.0236131682969971,0.0047020388893356
427,-0.010806755740417,-0.0513330065151318,-0.0061210036463854,-0.0733318052140069,0.0326860796793489,-0.1451967424979857
428,-0.0378199074695202,0.032338081668414,0.033078286475844,-0.117399241237364,-0.0553592633899413,0.0038595002680281
429,-0.0440028324656835,-0.0634607737245483,-0.0610766442663755,-0.1236894172812735,-0.1431423314707263,-0.0568121989480819
430,-0.094595492851397,0.0360972465830789,0.0148534802711513,-0.1340466138963085,-0.0657533332409798,0.021928957246406
431,0.231373611032596,0.0735236482589047,0.0946610249541439,0.0498013660463081,-0.2335827342614032,-0.0125723114671469
432,0.5783712686984449,-0.0455423839977239,-0.0031077689604915,0.2905506319383866,-0.2083085015738968,-0.0831788595974266
433,0.9481920442683954,0.0938574045752233,0.0593578724339089,0.6636871655644707,-0.0931782833599771,0.031893690897026
434,1.2054286485287793,0.0778421710744996,0.1269430592672798,0.8338788751179584,-0.2272384491509181,-0.0509144260206085
435,0.9972606968469628,0.1209152933009585,0.1219049623874192,0.6402850064543473,-0.2071150967464882,-0.0911987086232456
436,0.7120628484079119,0.1387519279429185,0.0703100861782823,0.3767059194146358,-0.1886888547971549,0.0270164240421806
437,0.3573356103091086,0.1236283611036876,0.0664511850692441,0.0276928199940774,-0.1509589216945111,0.0195894181058977
438,0.1626227654951076,0.1750228296481977,0.1058560033314827,-0.1627654103360005,0.0049065027631956,0.01546420064621
439,0.1451313896992585,0.0962567038340428,0.0322383763169938,-0.1165966029396701,-0.0803071597137809,0.0495068996263403
440,0.1079265801689547,0.0152490642881077,-0.0687555265102794,-0.0603164485342813,-0.0320579474244453,0.0825060267532978
441,0.0381099599541966,-0.0186497365203665,0.0287273623016035,-0.057545377606943,-0.042024198687411,0.0144974757736011
442,0.0631969114613796,0.0696928966973632,0.1646339703100865,-0.0650182829984211,-0.0834606202036925,-0.0801777044002658
443,-0.0070334177764473,-0.0563332254779479,0.0317809902705724,-0.094080361734606,-0.0145548040223552,0.0082016384190491
444,-0.0667266439733683,-0.0573300399958132,-0.0287403430064976,-0.0546890134541105,-0.0060846559482519,0.0631952976289997
445,-0.1165929215750922,-0.0395424593636112,0.0535013211949057,-0.0529748321086015,-0.107358976410965,-0.0259916453819432
446,0.008083575065365,0.0422793927862836,0.0413007432974691,-0.0100624940050241,-0.0036488241041958,-0.0042628648857175
447,0.0419327809622815,0.0867512812169241,0.0021399887403781,0.0043779852461511,0.0960833303005955,0.0926545134653508
448,0.0310574643317301,-0.0633612494460377,-0.0574307214122285,0.0270380931510262,0.0192720380060993,0.0297699838615671
449,0.0033424376359545,0.024515973686638,0.0400864823578953,0.0439128664022749,0.0940038807055902,0.0367154768894279
450,0.2248415527418907,-0.0374770125282485,-0.1030838994047328,0.2504000524716623,-0.0448360090021659,0.046857491070682
451,0.5907063143583194,0.1343161869706601,-0.0308277163145106,0.5110596896146418,-0.0587540960078752,-0.0175780198202762
452,0.8140253344951088,-0.0761663650091176,-0.0633956104881738,0.8531902403709621,-0.0429573184968237,0.0537555737402103
453,1.053075265835762,-0.0156511484144791,-0.0704677602878663,1.097706162232473,0.0342340271884039,-0.0483357500395869
454,0.834122978857473,0.0900579688840646,0.0904929200941214,0.8837749520462305,-0.0033824528807103,-0.0463808512662934
455,0.5447435604036237,0.0312544140512288,-0.0063376725158258,0.5134942952352538,0.0052898761767773,-0.0044567043840538
456,0.1416046173167135,-0.0732458231707962,-0.0069357694820753,0.0997510501834478,-0.0083116765297342,0.0029205047343675
457,-0.0772907368477465,-0.0081058811065959,-0.0596382136780504,-0.1293647413397107,-0.0481492602034432,-0.1079144654542245
458,-0.043041918907147,-0.118190660194238,-0.0813638785728286,-0.1782395575420804,-0.1205271297754026,-0.091268951925968
459,0.0411795004239877,0.067480344370709,-0.0716812503635522,-0.1680493296864071,-0.1129144590668634,-0.0234276102468259
460,0.0031122277623253,-0.041902012325154,-0.0748699901988553,-0.2077829307878389,-0.0339009857552661,-0.0786210505583138
461,-0.02956691452081,-0.0171585911670757,-0.0877604696131923,-0.1673566954459014,-0.0678972565552805,-0.1093053259090224
462,-0.0433199402314736,0.0004293923039105,-0.089856648371795,-0.0562943496736972,-0.0518136479368384,0.0560108261886993
463,-0.0499374311774919,-0.0248295857598908,0.0052913558770099,-0.0447564352742957,-0.1385312286176019,-0.0442677954806882
464,-0.005653788680914,-0.0494550596283077,-0.0637801967344752,-0.0714707610142634,-0.0521588360890736,0.0367380308918732
465,-0.0682666888088509,-0.0467113776053191,-0.0523460418336993,0.0261668918907,0.0856895955689998,-0.0395298752397402
466,-0.0905171466458569,-0.0808504999916989,-0.0063195757879673,0.0253491156332295,0.0499691783981278,0.0795717751939445
467,-0.1030924482181819,-0.1295439074764948,-0.1210505984411424,-0.0027329442141336,0.0510887507188577,-0.0217394966264224
468,-0.0049046453505215,0.0263011390899044,-0.0118432743122928,0.0003281364719167,-0.0017567059595471,-0.1012726344399095
469,0.007286316096166,-0.0194617207569344,-0.0057753922748295,0.0509071486262749,0.0231271433923343,-0.0108407959363469
470,0.0273087993139778,0.0327186805415445,-0.0110855014608832,0.0565152421851885,0.1307339745063382,0.0294100087562986
471,-0.016661169390235,-0.065616076209034,-0.0540245999934536,0.0082305881592263,0.0141767801067815,0.0979535316292955
472,-0.0192509234726275,0.0249379663240236,0.0851196497220999,-0.0369568866519336,0.043416410021865,-0.0538969946437327
473,-0.0971248760150693,-0.0915465269281031,-0.0105589485103743,-0.0835259427004748,-0.0237643745149018,-0.0157014196794057
474,-0.0565544530144582,-0.0020573630698643,0.0318424714941919,-0.0572192377031547,-0.0590530637831449,-0.0530190934437635
475,-0.1324089664720646,-0.0633324772674443,-0.0530191553096412,-0.0825839688564528,-0.0078199190399846,-0.0951937641272469
